course_name,race_name,off_time,horse_name,win_ppwap,trainer_name,rank
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,Dancing Gemini (IRE),60,R A Teal,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,,60,R A Teal,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,January (GB),60,A P O'Brien,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,,60,A P O'Brien,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,,85,A P O'Brien,27
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,Exactly (GB),85,A P O'Brien,27
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,Quddwah (GB),110,S & E Crisford,29
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,,110,S & E Crisford,29
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,Cicero's Gift,120,C Hills,31
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Gr,14:25:00,Cicero's Gift,120,C Hills,31
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,,2.2,Donncha Duggan,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,,2.2,D Hogan,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,,2.2,Richard J O'Hara,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,,2.2,E McCarthy,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Strong Contender,2.2,N Lee,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Ballykinlar (IRE),2.2,Donncha Duggan,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Dramatic License (IRE),2.2,S R B Crawford,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Ephesus (IRE),2.2,D Hogan,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Kilbuny Supersonic (IRE),2.2,Richard J O'Hara,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Shadow Paddy (IRE),2.2,E McCarthy,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Strong Contender,2.2,N Lee,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,Carrigg Island (IRE),2.2,E McCarthy,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,,2.2,E McCarthy,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (",14:30:00,,2.2,S R B Crawford,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,St Lukes Chelsea (GB),2.2,R Walford,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Cornish Storm (GB),2.2,W S Kittow,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,2.2,W S Kittow,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,2.2,R Walford,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,2.6,P F Nicholls,5
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Courageous Strike (GB),2.6,P F Nicholls,5
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Manuelito (GB),3.4,P Hobbs & J White,7
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,3.4,P Hobbs & J White,7
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,4.8,N & W Twiston-Davies,9
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Tax For Max (GER),4.8,N & W Twiston-Davies,9
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,5.9,A J Honeyball,11
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Dance And Glance (GB),5.9,A J Honeyball,11
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Bluegrass (IRE),7.8,S Edmunds,13
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,7.8,S Edmunds,13
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,American Land (IRE),8.6,J Tizzard,15
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,,8.6,J Tizzard,15
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,2.2,G Hanmer,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,2.2,A Gibbons,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,G'day Aussie,2.2,Dave Roberts,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,2.2,J G M O'Shea,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,2.2,Dr R Newland & J Insole,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,2.2,J & A O'Neill,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Hardy Buck (IRE),2.2,A Gibbons,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,G'day Aussie,2.2,Dave Roberts,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Fight For It (IRE),2.2,J G M O'Shea,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Dreamweaver (IRE),2.2,Dr R Newland & J Insole,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Northern Rose (IRE),2.2,G Hanmer,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Cawthorne Banker (IRE),2.2,J & A O'Neill,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Sassified (IRE),3.15,James Owen,13
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,3.15,James Owen,13
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Baikal (GB),3.95,G Harris,15
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,3.95,G Harris,15
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Basilette (IRE),5.3,J W Mullins,17
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,,5.3,J W Mullins,17
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Trumph,1.5,Mrs J Harrington,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Keepsgettingbetter (IRE),1.5,Donnacha O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Divine Legend,1.5,J P Murtagh,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Celestially,1.5,Donnacha O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Micaela De Lujan (GB),1.5,G P Cromwell,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Croi Gra,1.5,N Lupini,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Garden Party (GB),1.5,A P O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Shamlia,1.5,J P Murtagh,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Push Harder (IRE),1.5,C Timmons,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Trumph,1.5,Mrs J Harrington,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,Donnacha O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Divine Legend,1.5,J P Murtagh,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,G P Cromwell,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Croi Gra,1.5,N Lupini,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,A P O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Shamlia,1.5,J P Murtagh,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,C Timmons,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Celestially,1.5,Donnacha O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Aquilla Star (IRE),1.5,J C McConnell,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,A P O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,J C McConnell,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.5,P McCreery,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Arizona Star (IRE),1.5,P McCreery,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Charm Of Venice,1.5,A Oliver,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Take A Bow (GB),1.5,A P O'Brien,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Charm Of Venice,1.5,A Oliver,1
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,Minerva (IRE),1.74,A P O'Brien,27
Leopardstown,Irish Stallion Farms EBF Fillies Maiden,14:50:00,,1.74,A P O'Brien,27
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Arthur's Victory,2.5,J Nash,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Lenjoleur De Palma (FR),2.5,E McNamara,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Arthur's Victory,2.5,J Nash,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,St Denis's Well,2.5,Ian Donoghue,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,D H Kelly,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,J Morrison,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,B Connell,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,J J Hanlon,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,M A Molloy,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,E Doyle,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,H Rogers,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.5,E McNamara,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Yosemite Gold (GB),2.5,E Doyle,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Quint Major (IRE),2.5,M A Molloy,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Pahlavi (IRE),2.5,J J Hanlon,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Weston (GER),2.5,H Rogers,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Farrokh (FR),2.5,B Connell,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Synchronize (IRE),2.5,J Morrison,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Footstepstoglory (IRE),2.5,D H Kelly,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,St Denis's Well,2.5,Ian Donoghue,1
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,Matt Connor (IRE),2.52,J P Dempsey,21
Limerick,Master Chefs Classic Handicap Hurdle,15:00:00,,2.52,J P Dempsey,21
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Ombudsman (IRE),2.92,J & T Gosden,1
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,2.92,J & T Gosden,1
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,4,F Graffard,3
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Calandagan (IRE),4,F Graffard,3
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,5.6,A P O'Brien,5
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Delacroix (IRE),5.6,A P O'Brien,5
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,14.5,W J Haggas,7
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Economics (GB),14.5,W J Haggas,7
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Almeric (GB),17,A M Balding,9
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,17,A M Balding,9
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,22,E Walker,11
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Almaqam (GB),22,E Walker,11
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Fox Legacy (GB),26,A M Balding,13
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,26,A M Balding,13
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,29,A Fabre,15
Ascot,Qipco Champion Stakes (Group 1),15:05:00,First Look (FR),29,A Fabre,15
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Devil's Advocate,130,J & T Gosden,17
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Devil's Advocate,130,J & T Gosden,17
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Mount Kilimanjaro (FR),190,A P O'Brien,19
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,190,Dylan Cunha,19
Ascot,Qipco Champion Stakes (Group 1),15:05:00,,190,A P O'Brien,19
Ascot,Qipco Champion Stakes (Group 1),15:05:00,Prague (IRE),190,Dylan Cunha,19
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Stinginhisstep (GB),3.2,Mrs S Gardner,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,3.2,Mrs J Williams,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Despereaux (FR),3.2,Mrs J Williams,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,3.2,Mrs S Gardner,1
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,4,Daisy Hitchins,5
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Coconut Twist (IRE),4,Daisy Hitchins,5
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Diplomatie (FR),5.1,Harry Derham,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,5.1,Harry Derham,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,5.1,J Tizzard,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Striking A Pose (IRE),5.1,J Tizzard,7
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Busy Being Busy (IRE),5.6,S Edmunds,11
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,5.6,S Edmunds,11
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,El Capitaine (IRE),8,K Woollacott,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,8,K Woollacott,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Elusiveness (IRE),8,J Scott,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,8,J Scott,13
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Al Sayah (GB),9.4,N P Mulholland,17
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,9.4,N P Mulholland,17
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,,9.6,Mrs J Williams,19
Newton Abbot,Remembering Len & Pam Cartwright Handicap Hurdle,15:15:00,Moorland Rambler (GB),9.6,Mrs J Williams,19
Leopardstown,Killavullan Stakes (Group 3),15:20:00,,2.1,J S Bolger,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,,2.1,A P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,,2.1,J P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Yaupon De Replay (USA),2.1,J P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,,2.1,J P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Spangled Sands (IRE),2.1,J P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Daytona (IRE),2.1,A P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Dorset (IRE),2.1,A P O'Brien,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,Mumhan (IRE),2.1,J S Bolger,1
Leopardstown,Killavullan Stakes (Group 3),15:20:00,,2.1,A P O'Brien,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Outback Frontiers (IRE),1.9,J G M O'Shea,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,1.9,Tracey Leeson,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,1.9,Christian Williams,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Invictus Allen (FR),1.9,Christian Williams,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,1.9,J G M O'Shea,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Annie Nail (IRE),1.9,Tracey Leeson,1
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Bahtiyar (FR),1.91,M Young,7
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,1.91,M Young,7
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,2.44,W Greatrex,9
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Tedwin Hills (IRE),2.44,W Greatrex,9
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,2.52,Evan Williams,11
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Yorgunnabeplucky (GB),2.52,Evan Williams,11
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,Jobesgreen Lad (GB),26,Mrs Tracey Barfoot-Saunt,13
Stratford,Stephen John Thombs Memorial Handicap Chase,15:25:00,,26,Mrs Tracey Barfoot-Saunt,13
,At The Races App Expert Tips Handicap,15:29:00,,3.5,R A Fahey,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,Billy Aprahamian,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,M Appleby,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,J Candlish,1
,At The Races App Expert Tips Handicap,15:29:00,Probe (GB),3.5,J Candlish,1
,At The Races App Expert Tips Handicap,15:29:00,Regal Envoy (IRE),3.5,W J Knight,1
,At The Races App Expert Tips Handicap,15:29:00,Marty Hopkirk (IRE),3.5,D Loughnane,1
,At The Races App Expert Tips Handicap,15:29:00,Atomic Force (IRE),3.5,E Bethell,1
,At The Races App Expert Tips Handicap,15:29:00,Wicket Keeper (IRE),3.5,E Bethell,1
,At The Races App Expert Tips Handicap,15:29:00,Brooklyn Nine Nine (IRE),3.5,R A Fahey,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,D Loughnane,1
,At The Races App Expert Tips Handicap,15:29:00,Super Saiyan (IRE),3.5,Billy Aprahamian,1
,At The Races App Expert Tips Handicap,15:29:00,Papa Cocktail (IRE),3.5,M Herrington,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,E Bethell,1
,At The Races App Expert Tips Handicap,15:29:00,Coul Angel (IRE),3.5,M Appleby,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,E Bethell,1
,At The Races App Expert Tips Handicap,15:29:00,Almarada Prince (IRE),3.5,I Furtado,1
,At The Races App Expert Tips Handicap,15:29:00,Miraculous (IRE),3.5,R Varian,1
,At The Races App Expert Tips Handicap,15:29:00,Queue Dos (GB),3.5,J S Moore,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,W J Knight,1
,At The Races App Expert Tips Handicap,15:29:00,Fair Wind (GB),3.5,Owen Burrows,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,Owen Burrows,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,J S Moore,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,R Varian,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,I Furtado,1
,At The Races App Expert Tips Handicap,15:29:00,,3.5,M Herrington,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,A Ott,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,D Deacon,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,M M McNiff,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Rhythmic Tune,1.03,M A Molloy,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,The Holmeister (IRE),1.03,David Barry,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Ballerina Boxer (IRE),1.03,William Harvey,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Annalough (IRE),1.03,M M McNiff,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Scottish Dancer (IRE),1.03,E Doyle,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Wild Mandate (IRE),1.03,M M McNiff,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,E McNamara,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,M M McNiff,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,David Barry,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,William Harvey,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,E McNamara,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,M M McNiff,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,R Tyner,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,M A Daly,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,A Murray,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,E McCarthy,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,V T O'Brien,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,L Young,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,P J Rothwell,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,A Slattery,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,Peter Fahey,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.03,E Doyle,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Tennesse Boy (IRE),1.03,R Tyner,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Whitewinewednesday (IRE),1.03,M A Daly,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Hurricane Honey (IRE),1.03,A Murray,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Younowhatimean (IRE),1.03,E McCarthy,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Mr Erwitt (IRE),1.03,V T O'Brien,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,He Might Be Lucky (IRE),1.03,L Young,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Blossom De Mai (FR),1.03,P J Rothwell,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Betty Dutton (IRE),1.03,A Slattery,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Hay Baby (IRE),1.03,Peter Fahey,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,The Sugarhill Lady (IRE),1.03,E McNamara,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Lummi Island (IRE),1.03,D Deacon,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Moulane West (IRE),1.03,M M McNiff,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Inchidaly Copper (IRE),1.03,A Ott,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Gaelic Des Chastys (FR),1.03,E McNamara,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Rhythmic Tune,1.03,M A Molloy,1
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,Kilkee Bay (IRE),1.04,E McNamara,41
Limerick,Master Chefs Golden Vale Cup Handicap Hurdle (0-10,15:30:00,,1.04,E McNamara,41
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Native Warrior (GB),6.8,K R Burke,1
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,,6.8,K R Burke,1
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Shout (IRE),7.2,S & E Crisford,3
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,,7.2,S & E Crisford,3
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,,7.4,W J Haggas,5
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Crown Of Oaks (GB),7.4,W J Haggas,5
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Cerulean Bay (IRE),15.5,D O'Meara,7
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,,15.5,D O'Meara,7
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,Fifth Column (USA),16,J & T Gosden,9
Ascot,Balmoral Handicap (Sponsored By Qipco) (Str),15:40:00,,16,J & T Gosden,9
